                                                                                                             14 May 2023 19:43:56
Civil Air Patrol Use Only
Satellite-CircularSat:  LLA Position


       Time (UTCG)          Lat (deg)    Lon (deg)     Alt (km)     Lat Rate (deg/sec)    Lon Rate (deg/sec)    Alt Rate (km/sec)
12 May 2023 21:10:00.000      -27.203       82.167    504.441265              0.043038              0.048281            -0.013002
12 May 2023 21:11:00.000      -24.585       84.995    503.677261              0.044142              0.046026            -0.012402
12 May 2023 21:12:00.000      -21.904       87.696    502.955980              0.045081              0.044068            -0.011581
12 May 2023 21:13:00.000      -19.172       90.287    502.290197              0.045873              0.042393            -0.010556
12 May 2023 21:14:00.000      -16.397       92.787    501.691715              0.046530              0.040983            -0.009344
12 May 2023 21:15:00.000      -13.586       95.209    501.171151              0.047065              0.039825            -0.007965
12 May 2023 21:16:00.000      -10.746       97.569    500.737748              0.047486              0.038905            -0.006446
12 May 2023 21:17:00.000       -7.884       99.880    500.399205              0.047801              0.038213            -0.004811
12 May 2023 21:18:00.000       -5.006      102.157    500.161539              0.048016              0.037740            -0.003091
12 May 2023 21:19:00.000       -2.118      104.412    500.028976              0.048133              0.037481            -0.001316
12 May 2023 21:20:00.000        0.774      106.657    500.003873              0.048155              0.037433             0.000482
12 May 2023 21:21:00.000        3.665      108.906    500.086676              0.048082              0.037594             0.002271
12 May 2023 21:22:00.000        6.548      111.171    500.275914              0.047913              0.037967             0.004021
12 May 2023 21:23:00.000        9.418      113.464    500.568221              0.047645              0.038556             0.005699
12 May 2023 21:24:00.000       12.269      115.800    500.958400              0.047274              0.039368             0.007275
12 May 2023 21:25:00.000       15.094      118.191    501.439519              0.046793              0.040414             0.008722
12 May 2023 21:26:00.000       17.887      120.653    502.003033              0.046194              0.041705             0.010015
12 May 2023 21:27:00.000       20.641      123.200    502.638942              0.045467              0.043255             0.011130
12 May 2023 21:28:00.000       23.346      125.848    503.335967              0.044598              0.045080             0.012047
12 May 2023 21:29:00.000       25.995      128.614    504.081759              0.043573              0.047195             0.012751
12 May 2023 21:30:00.000       28.577      131.517    504.863116              0.042373              0.049616             0.013230
12 May 2023 21:31:00.000       31.081      134.574    505.666218              0.040977              0.052354             0.013474
12 May 2023 21:32:00.000       33.494      137.805    506.476876              0.039363              0.055418             0.013481
12 May 2023 21:33:00.000       35.804      141.231    507.280784              0.037504              0.058805             0.013250
12 May 2023 21:34:00.000       37.994      144.869    508.063766              0.035373              0.062496             0.012785
12 May 2023 21:35:00.000       40.047      148.737    508.812031              0.032943              0.066452             0.012095
12 May 2023 21:36:00.000       41.945      152.849    509.512413              0.030186              0.070608             0.011193
12 May 2023 21:37:00.000       43.666      157.214    510.152598              0.027084              0.074860             0.010094
12 May 2023 21:38:00.000       45.191      161.833    510.721341              0.023624              0.079065             0.008817
12 May 2023 21:39:00.000       46.497      166.700    511.208659              0.019809              0.083043             0.007386
12 May 2023 21:40:00.000       47.564      171.793    511.606004              0.015661              0.086579             0.005826
12 May 2023 21:41:00.000       48.372      177.080    511.906410              0.011222              0.089450             0.004163
12 May 2023 21:42:00.000       48.907     -177.486    512.104615              0.006558              0.091446             0.002427
12 May 2023 21:43:00.000       49.157     -171.963    512.197144              0.001756              0.092407             0.000649
12 May 2023 21:44:00.000       49.117     -166.415    512.182378             -0.003083              0.092252            -0.001140
12 May 2023 21:45:00.000       48.788     -160.910    512.060576             -0.007857              0.090995            -0.002910
12 May 2023 21:46:00.000       48.177     -155.511    511.833871             -0.012467              0.088740            -0.004628
12 May 2023 21:47:00.000       47.296     -150.273    511.506233             -0.016832              0.085665            -0.006266
12 May 2023 21:48:00.000       46.161     -145.239    511.083406             -0.020892              0.081985            -0.007794
